排名,代號,名稱,股價日期,成交,漲跌價,漲跌幅,股利發放年度,股利發放頻率,現金股利,股票股利,合計股利,除息價,除息價現金殖利率,除權價,除權價股票殖利率,除權息合計殖利率,除息交易日,除權交易日,現金股利發放日
1283,3663,鑫科,04/17,70.3,-0.7,-0.99,2024,年,0.587,0,0.587,44.7,1.31,,0,1.31,'24/05/08,,'24/06/12
1284,3664,安瑞-KY,04/17,7.34,-0.21,-2.78,2024,年,0,0,0,,0,,0,0,,,
1285,3666,光耀,04/17,24.7,-0.6,-2.37,2024,年,0,0,0,,0,,0,0,,,
1286,3669,圓展,04/17,39.35,+0.05,+0.13,2024,年,1.34,0,1.34,51.3,2.61,,0,2.61,'24/06/28,,'24/07/24
1287,3672,康聯訊,04/17,11.5,+0.2,+1.77,2024,年,0,0,0,,0,,0,0,,,
1288,3673,TPK-KY,04/17,72.1,+3.7,+5.41,2024,年,0,0,0,,0,,0,0,,,
1289,3675,德微,04/17,206,+8,+4.04,2024,年,5,0,5,351,1.42,,0,1.42,'24/07/19,,'24/08/09
1290,3679,新至陞,04/17,122,0,0,2024,年,7.5,0,7.5,142,5.28,,0,5.28,'24/06/14,,'24/07/12
1291,3680,家登,04/17,430,-5,-1.15,2024,半年,7.296,0,7.296,507,1.58,,0,1.58,'24/12/19,,'25/01/10
1292,3684,榮昌,04/17,58.9,+1.2,+2.08,2024,年,0.8,0,0.8,47.9,1.67,,0,1.67,'24/06/27,,'24/07/18
1293,3685,元創精密,04/17,34.45,+1.5,+4.55,2024,年,0,0,0,,0,,0,0,,,
1294,3686,達能,04/17,17.7,0,0,2024,年,0,0,0,,0,,0,0,,,
1295,3687,歐買尬,04/17,69.1,-0.4,-0.58,2024,年,1.574,0,1.574,100.5,1.57,,0,1.57,'24/07/18,,'24/08/16
1296,3689,湧德,04/17,132.5,-3,-2.21,2024,年,2.446,0,2.446,73.2,3.34,,0,3.34,'24/08/01,,'24/08/28
1297,3691,碩禾,04/17,125,+1.5,+1.21,2024,年,0,0,0,,0,,0,0,,,
1298,3693,營邦,04/17,662,+60,+9.97,2024,年,10,0,10,397,2.52,,0,2.52,'24/08/23,,'24/09/20
1299,3694,海華,04/17,61.3,0,0,2024,年,1,0,1,42.6,2.35,,0,2.35,'24/08/05,,'24/08/23
1300,3701,大眾控,04/17,65.9,+2.5,+3.94,2024,年,0.7,0,0.7,49.8,1.41,,0,1.41,'24/07/18,,'24/08/16
1301,3702,大聯大,04/17,98.8,+0.6,+0.61,2024,年,3.5,0,3.5,92.8,3.77,,0,3.77,'24/07/25,,'24/08/21
1302,3703,欣陸,04/17,21.85,-0.15,-0.68,2024,年,1.5,0,1.5,37.25,4.03,,0,4.03,'24/07/04,,'24/07/31
1303,3704,合勤控,04/17,37.45,+0.45,+1.22,2024,年,1.495,0,1.495,41.2,3.63,,0,3.63,'24/07/05,,'24/07/31
1304,3705,永信,04/17,55.4,-0.8,-1.42,2024,年,2.3,0,2.3,54.4,4.23,,0,4.23,'24/06/24,,'24/07/17
1305,3707,漢磊,04/17,56.2,+1.5,+2.74,2024,年,0,0,0,,0,,0,0,,,
1306,3708,上緯投控,04/17,123.5,+5,+4.22,2024,年,5.551,0,5.551,138,4.02,,0,4.02,'24/07/01,,'24/07/29
1307,3709,鑫聯大投控,04/17,71.3,+2.3,+3.33,2024,年,0.8,0,0.8,27.95,2.86,,0,2.86,'24/06/24,,'24/07/24
1308,3710,連展投控,04/17,6.84,+0.62,+9.97,2024,年,0,0,0,,0,,0,0,,,
1309,3711,日月光投控,04/17,442,-8.5,-1.89,2024,年,5.202,0,5.202,168.5,3.09,,0,3.09,'24/07/01,,'24/07/29
1310,3712,永崴投控,04/17,19.3,+0.1,+0.52,2024,年,2,0,2,61.4,3.26,,0,3.26,'24/07/22,,'24/08/16
1311,3713,新晶投控,04/17,16.4,-0.15,-0.91,2024,年,0,0,0,,0,,0,0,,,
1312,3714,富采,04/17,77.9,+1.9,+2.5,2024,年,0.918,0,0.918,43.85,2.09,,0,2.09,'24/06/26,,'24/07/29
1313,3715,定穎投控,04/17,198,+11.5,+6.17,2024,年,1.5,0,1.5,62.5,2.4,,0,2.4,'24/07/11,,'24/08/08
1314,3716,中化控股,04/17,32.7,-0.3,-0.91,,,,,,,,,,,,,
1315,4102,永日,04/17,19.05,-0.05,-0.26,2024,年,0.8,0,0.8,37.1,2.16,,0,2.16,'24/07/04,,'24/08/09
1316,4105,東洋,04/17,74.6,+0.4,+0.54,2024,年,3.5,0,3.5,81.5,4.29,,0,4.29,'24/03/28,,'24/04/26
1317,4106,雃博,04/17,22.5,-0.05,-0.22,2024,年,0.8,0,0.8,28,2.86,,0,2.86,'24/07/31,,'24/08/26
1318,4107,邦特,04/17,119.5,-0.5,-0.42,2024,年,4.5,0,4.5,131,3.44,,0,3.44,'24/07/30,,'24/08/30
1319,4108,懷特,04/17,12.65,-0.45,-3.44,2024,年,0,0,0,,0,,0,0,,,
1320,4109,加捷生醫,04/17,12.6,+0.25,+2.02,2024,年,0.5,0,0.5,31.95,1.56,,0,1.56,'24/08/26,,'24/09/16
1321,4113,聯上,04/17,16,-0.1,-0.62,2024,年,0,0,0,,0,,0,0,,,
1322,4116,明基醫,04/17,41,-0.35,-0.85,2024,年,2,0,2,58.3,3.43,,0,3.43,'24/06/27,,'24/07/26
1323,4119,旭富,04/17,48.55,-1.45,-2.9,2024,年,1.25,0,1.25,90.4,1.38,,0,1.38,'24/07/01,,'24/08/05
1324,4120,友華,04/17,47.35,-0.15,-0.32,2024,年,1,0,1,50,2,,0,2,'24/07/19,,'24/08/15
1325,4121,優盛,04/17,15.5,-0.05,-0.32,2024,年,0.5,0,0.5,22.95,2.18,,0,2.18,'24/06/12,,'24/07/05
1326,4126,太醫,04/17,81,+0.2,+0.25,2024,年,4.8,0,4.8,93.2,5.15,,0,5.15,'24/07/03,,'24/07/30
1327,4127,天良,04/17,37.5,+1.2,+3.31,2024,年,0.5,0,0.5,35,1.43,,0,1.43,'24/08/27,,'24/09/23
1328,4128,中天,04/17,17.15,-0.6,-3.38,2024,年,0,0.5,0.5,,0,45.05,1.11,1.11,,'24/08/29,
1329,4129,聯合,04/17,105.5,+0.5,+0.48,2024,年,4.003,0,4.003,102,3.92,,0,3.92,'24/07/18,,'24/08/16
1330,4131,浩泰,04/17,35.5,-0.2,-0.56,2024,年,0,0,0,,0,,0,0,,,
1331,4133,亞諾法,04/17,22.5,-0.3,-1.32,2024,年,0.72,0,0.72,33.2,2.17,,0,2.17,'24/06/06,,'24/06/27
1332,4137,麗豐-KY,04/17,110.5,+0.5,+0.45,2024,年,10.12,0,10.12,148.5,6.81,,0,6.81,'24/08/15,,'24/09/10
1333,4139,馬光-KY,04/17,24.9,0,0,2024,年,0,0,0,,0,,0,0,,,
1334,4142,國光生,04/17,18.5,-0.2,-1.07,2024,年,0,0,0,,0,,0,0,,,
1335,4147,中裕,04/17,53.3,-0.1,-0.19,2024,年,0,0,0,,0,,0,0,,,
1336,4153,鈺緯,04/17,32,-0.2,-0.62,2024,年,1.25,0,1.25,43.1,2.9,,0,2.9,'24/06/19,,'24/07/18
1337,4154,樂威科-KY,04/17,13.9,-0.1,-0.71,2024,年,0,0,0,,0,,0,0,,,
1338,4155,訊映,04/17,13.4,+0.25,+1.9,2024,年,0.3,0,0.3,24.25,1.24,,0,1.24,'24/09/05,,'24/09/27
1339,4157,太景*-KY,04/17,10.55,-0.35,-3.21,2024,年,0,0,0,,0,,0,0,,,
1340,4160,訊聯基因,04/17,44.7,+0.1,+0.22,2024,年,0.506,0.506,1.012,102.5,0.49,102.5,0.49,0.99,'24/09/19,'24/09/19,'24/10/25
1341,4162,智擎,04/17,58.9,0,0,2024,年,1.5,0,1.5,85.4,1.76,,0,1.76,'24/08/12,,'24/08/30
1342,4163,鐿鈦,04/17,108,0,0,2024,年,3.5,0,3.5,124.5,2.81,,0,2.81,'24/07/08,,'24/07/31
1343,4164,承業醫,04/17,31.15,-0.3,-0.95,2024,年,2.005,0,2.005,52.1,3.85,,0,3.85,'24/07/10,,'24/08/01
1344,4166,友霖,04/17,25.8,+0.7,+2.79,,,,,,,,,,,,,
1345,4167,松瑞藥,04/17,19.9,0,0,2024,年,0.085,0,0.085,23.15,0.37,,0,0.37,'24/07/12,,'24/08/05
1346,4168,醣聯,04/17,23.8,-0.3,-1.24,2024,年,0,0,0,,0,,0,0,,,
1347,4169,泰宗,04/17,166.5,-1,-0.6,2024,年,0.285,0,0.285,56.6,0.5,,0,0.5,'24/08/28,,'24/09/25
1348,4171,瑞基,04/17,19.7,+0.1,+0.51,2024,年,0,0,0,,0,,0,0,,,
1349,4173,久裕,04/17,19.65,-0.15,-0.76,2024,年,0.92,0,0.92,22.9,4.02,,0,4.02,'24/04/11,,'24/05/16
1350,4174,浩鼎,04/17,37.95,+0.05,+0.13,2024,年,0,0,0,,0,,0,0,,,
1351,4175,杏一,04/17,55.4,0,0,2024,年,1.599,0,1.599,73.5,2.18,,0,2.18,'24/06/27,,'24/07/26
1352,4183,福永生技,04/17,15.2,-0.1,-0.65,2024,年,0.8,0,0.8,26.9,2.97,,0,2.97,'24/06/24,,'24/07/22
1353,4188,安克,04/17,12.05,-0.1,-0.82,2024,年,0,0,0,,0,,0,0,,,
1354,4190,佐登-KY,04/17,27,0,0,2024,年,1.005,0,1.005,47.75,2.11,,0,2.11,'24/07/30,,'24/08/23
1355,4192,杏國,04/17,19.8,-0.65,-3.18,2024,年,0,0,0,,0,,0,0,,,
1356,4198,欣大健康,04/17,40,-0.15,-0.37,2024,年,0,0,0,,0,,0,0,,,
1357,4207,環泰,04/17,17.65,-0.2,-1.12,2024,年,0.4,0.6,1,18.4,2.17,18.05,3.32,5.5,'24/03/28,'24/08/28,'24/04/30
1358,4304,勝昱,04/17,28.4,+0.15,+0.53,2024,年,0,0,0,,0,,0,0,,,
1359,4305,世坤,04/17,45,0,0,2024,年,2.5,0,2.5,47.7,5.24,,0,5.24,'24/07/09,,'24/08/05
1360,4401,東隆興,04/17,14.8,-0.1,-0.67,2024,年,0.5,0,0.5,24.15,2.07,,0,2.07,'24/08/02,,'24/08/30
1361,4402,郡都開發,04/17,16.05,-0.45,-2.73,2024,年,0,0,0,,0,,0,0,,,
1362,4406,新昕纖,04/17,10,+0.02,+0.2,2024,年,0,0,0,,0,,0,0,,,
1363,4413,飛寶企業,04/17,18.2,+0.3,+1.68,2024,年,0.4,0,0.4,18.5,2.16,,0,2.16,'24/06/20,,'24/07/18
1364,4414,如興,04/17,10.85,-0.1,-0.91,2024,半年,0,0,0,,0,,0,0,,,
1365,4416,三圓,04/17,15.1,+1.35,+9.82,2024,年,0.199,1.789,1.988,106.5,0.19,106.5,1.68,1.87,'24/09/04,'24/09/04,'24/10/18
1366,4417,金洲,04/17,48.05,+0.1,+0.21,2024,年,2,0,2,39.3,5.09,,0,5.09,'24/07/09,,'24/07/31
1367,4419,皇家美食,04/17,46.4,+1.3,+2.88,2024,年,0,0,0,,0,,0,0,,,
1368,4420,光明,04/17,44.2,-0.6,-1.34,2024,半年,36,0,36,69.1,51.4,,0,51.4,'24/09/16,,'24/10/09
1369,4426,利勤,04/17,8.92,+0.28,+3.24,2024,年,0,0,0,,0,,0,0,,,
1370,4430,耀億,04/17,17.45,+0.15,+0.87,2024,年,0.5,0,0.5,21.75,2.3,,0,2.3,'24/08/06,,'24/08/23
1371,4432,銘旺實,04/17,15.05,-0.1,-0.66,2024,年,0.69,0,0.69,24,2.88,,0,2.88,'24/08/15,,'24/09/05
1372,4433,興采,04/17,20.7,+0.05,+0.24,2024,年,1,0,1,29.7,3.37,,0,3.37,'24/06/19,,'24/07/12
1373,4438,廣越,04/17,58.9,-0.3,-0.51,2024,年,5.2,0,5.2,113,4.6,,0,4.6,'24/08/27,,'24/09/26
1374,4439,冠星-KY,04/17,97.4,-1.1,-1.12,2024,年,4,0,4,106.5,3.76,,0,3.76,'24/07/25,,'24/08/23
1375,4440,宜新實業,04/17,18.15,+0.05,+0.28,2024,年,1,0,1,25.8,3.88,,0,3.88,'24/06/06,,'24/07/05
1376,4441,振大環球,04/17,194.5,-1,-0.51,2024,年,7.2,0,7.2,197,3.65,,0,3.65,'24/08/15,,'24/09/06
1377,4442,竣邦-KY,04/17,58.1,+0.4,+0.69,2024,年,0.8,0,0.8,29.7,2.69,,0,2.69,'24/07/03,,'24/07/23
1378,4502,健信,04/17,15.95,+0.05,+0.31,2024,年,0,0,0,,0,,0,0,,,
1379,4503,金雨,04/17,41.55,+0.85,+2.09,2024,年,0,0,0,,0,,0,0,,,
1380,4506,崇友,04/17,120.5,-0.5,-0.41,2024,年,4,0,4,108,3.7,,0,3.7,'24/07/22,,'24/08/09
1381,4510,高鋒,04/17,47.05,-0.05,-0.11,2024,年,0.7,0,0.7,16.9,4.14,,0,4.14,'24/07/03,,'24/07/30
1382,4513,福裕,04/17,16.6,0,0,2024,年,0.1,0.7,0.8,80.8,0.12,80.8,0.87,0.99,'24/08/20,'24/08/20,'24/09/24
1383,4523,永彰,04/17,30.1,-0.35,-1.15,2024,年,0,0,0,,0,,0,0,,,
1384,4526,東台,04/17,34.4,+0.3,+0.88,2024,年,0.2,0,0.2,32.1,0.62,,0,0.62,'24/07/16,,'24/08/12
1385,4527,方土霖,04/17,43.2,0,0,2024,年,2.4,0,2.4,46.95,5.11,,0,5.11,'24/06/18,,'24/07/12
1386,4528,江興鍛,04/17,17.15,+0.05,+0.29,2024,年,0.6,0,0.6,30.2,1.99,,0,1.99,'24/04/19,,'24/05/22
1387,4529,淳紳,04/17,3.1,+0.03,+0.98,2024,年,0,0,0,,0,,0,0,,,
1388,4530,宏易,04/17,28,-0.55,-1.93,2024,年,0,0,0,,0,,0,0,,,
1389,4532,瑞智,04/17,24.6,+0.35,+1.44,2024,年,1,0,1,25.75,3.88,,0,3.88,'24/04/11,,'24/05/03
1390,4533,協易機,04/17,31.65,+0.05,+0.16,2024,年,1.165,0,1.165,47,2.48,,0,2.48,'24/07/09,,'24/07/31
1391,4534,慶騰,04/17,26.3,-0.3,-1.13,2024,年,0,0,0,,0,,0,0,,,
1392,4535,至興,04/17,28.25,-0.3,-1.05,2024,年,1.6,0,1.6,34.5,4.64,,0,4.64,'24/06/13,,'24/06/28
1393,4536,拓凱,04/17,156.5,+0.5,+0.32,2024,半年,8.5,0,8.5,195.5,4.35,,0,4.35,'24/07/15,,'24/08/15
1394,4538,大詠城,04/17,18.9,0,0,2024,年,0.798,0,0.798,20.85,3.83,,0,3.83,'24/06/25,,'24/07/26
1395,4540,全球傳動,04/17,57.9,+5,+9.45,2024,年,0,0,0,,0,,0,0,,,
1396,4541,晟田,04/17,48.3,+0.15,+0.31,2024,年,0,0,0,,0,,0,0,,,
1397,4542,科嶠,04/17,169.5,-2,-1.17,2024,年,1.5,0,1.5,77,1.95,,0,1.95,'24/07/03,,'24/08/05
1398,4543,萬在,04/17,37.5,+0.1,+0.27,2024,年,1,0.5,1.5,53.4,1.87,53.4,0.94,2.81,'24/08/22,'24/08/22,'24/09/26
1399,4545,銘鈺,04/17,31.4,-0.2,-0.63,2024,年,1,0,1,57.4,1.74,,0,1.74,'24/06/27,,'24/07/17
1400,4550,長佳,04/17,24.7,0,0,2024,年,2.1,0,2.1,39.4,5.33,,0,5.33,'24/07/01,,'24/07/19
1401,4551,智伸科,04/17,142,0,0,2024,年,2.5,0,2.5,91.5,2.73,,0,2.73,'24/07/26,,'24/08/28
1402,4552,力達-KY,04/17,21.2,-0.1,-0.47,2024,年,1.1,0,1.1,28,3.93,,0,3.93,'24/10/23,,'24/11/25
1403,4555,氣立,04/17,41.05,+0.95,+2.37,2024,年,0.498,0,0.498,63,0.79,,0,0.79,'24/06/27,,'24/07/29
1404,4556,旭然,04/17,32.75,+2.95,+9.9,2024,年,0.25,0.1,0.35,34.55,0.72,34.55,0.29,1.01,'24/08/28,'24/08/28,'24/10/02
1405,4557,永新-KY,04/17,53.6,-1.2,-2.19,2024,年,6,0,6,119,5.04,,0,5.04,'24/06/26,,'24/07/17
1406,4558,寶緯,04/17,19.9,+0.1,+0.51,2024,年,0,0,0,,0,,0,0,,,
1407,4560,強信-KY,04/17,33.55,+0.05,+0.15,2024,年,1,0,1,36.8,2.72,,0,2.72,'24/07/30,,'24/08/28
1408,4561,健椿,04/17,36.65,-0.75,-2.01,2024,年,1,0,1,51.4,1.95,,0,1.95,'24/07/24,,'24/08/19
1409,4562,穎漢,04/17,35.5,-0.2,-0.56,2024,年,0,0,0,,0,,0,0,,,
1410,4563,百德,04/17,40.7,-0.9,-2.16,2024,年,0.534,0,0.534,78.3,0.68,,0,0.68,'24/08/22,,'24/09/20
1411,4564,元翎,04/17,19.85,+0.2,+1.02,2024,年,0,0,0,,0,,0,0,,,
1412,4566,時碩工業,04/17,70.1,+0.2,+0.29,2024,年,1.435,0,1.435,51.2,2.8,,0,2.8,'24/04/25,,'24/05/17
1413,4568,科際精密,04/17,41.5,+0.05,+0.12,2024,年,2.5,0,2.5,55.5,4.5,,0,4.5,'24/04/18,,'24/05/17
1414,4569,六方科-KY,04/17,194.5,+0.5,+0.26,2024,年,4.5,0,4.5,105.5,4.27,,0,4.27,'24/08/19,,'24/09/12
1415,4571,鈞興-KY,04/17,160,+0.5,+0.31,2024,年,3.1,0,3.1,136.5,2.27,,0,2.27,'24/06/19,,'24/07/22
1416,4576,大銀微系統,04/17,196,+3,+1.55,2024,年,0.1,0,0.1,80.3,0.12,,0,0.12,'24/07/17,,'24/08/08
1417,4577,達航科技,04/17,145.5,+8,+5.82,2024,年,0,0,0,,0,,0,0,,,
1418,4580,捷流閥業,04/17,80,+0.2,+0.25,2024,年,4.798,0,4.798,105,4.57,,0,4.57,'24/08/14,,'24/09/05
1419,4581,光隆精密-KY,04/17,51,+0.6,+1.19,2024,年,3.6,0,3.6,63,5.71,,0,5.71,'24/07/25,,'24/08/28
1420,4583,台灣精銳,04/17,734,-3,-0.41,2024,年,10,0,10,260.5,3.84,,0,3.84,'24/03/22,,'24/04/25
1421,4584,君帆,04/17,41.8,+0.6,+1.46,2024,年,1.2,0.8,2,76.3,1.57,69,1.16,2.73,'24/07/10,'24/08/23,'24/07/31
1422,4585,達明,04/17,319,+7,+2.24,2024,年,0,0,0,,0,,0,0,,,
1423,4588,玖鼎電力,04/17,60.2,-0.8,-1.31,2024,年,3,0,3,127,2.36,,0,2.36,'24/07/11,,'24/08/15
1424,4590,富田-創,04/17,77.3,+0.6,+0.78,2024,年,0,0,0,,0,,0,0,,,
1425,4609,唐鋒,04/17,3.76,-0.3,-7.39,2024,年,0,0,0,,0,,0,0,,,
1426,4702,中美實,04/17,10,0,0,2024,年,0,0,0,,0,,0,0,,,
1427,4706,大恭,04/17,32.45,0,0,2024,年,0.2,0,0.2,30,0.67,,0,0.67,'24/07/03,,'24/07/30
1428,4707,磐亞,04/17,15.05,+0.8,+5.61,2024,年,0.25,0.65,0.9,17.05,1.47,17.05,3.81,5.28,'24/08/28,'24/08/28,'24/09/25
1429,4711,永純,04/17,15.3,-0.05,-0.33,2024,年,0.5,0,0.5,17.15,2.92,,0,2.92,'24/07/02,,'24/07/26
1430,4714,永捷,04/17,15.2,-0.5,-3.18,2024,半年,0,0,0,,0,,0,0,,,
1431,4720,德淵,04/17,22.1,+0.55,+2.55,2024,年,0.536,0,0.536,23.25,2.3,,0,2.3,'24/07/25,,'24/08/21
1432,4721,美琪瑪,04/17,91.2,+1.8,+2.01,2024,年,1.1,0,1.1,82.5,1.33,,0,1.33,'24/07/10,,'24/08/01
1433,4722,國精化,04/17,180,+3,+1.69,2024,年,1,0,1,41.9,2.39,,0,2.39,'24/06/06,,'24/07/11
1434,4726,永昕,04/17,29.8,-0.55,-1.81,2024,年,0,0,0,,0,,0,0,,,
1435,4728,雙美,04/17,397.5,-2.5,-0.62,2024,年,11,0,11,305.5,3.6,,0,3.6,'24/07/17,,'24/08/08
1436,4729,熒茂,04/17,20.5,0,0,2024,年,0.5,0,0.5,17.55,2.85,,0,2.85,'24/06/13,,'24/07/10
1437,4735,豪展,04/17,30.6,0,0,2024,季,0.45,0,0.45,38.9,1.16,,0,1.16,'24/11/28,,'24/12/20
1438,4736,泰博,04/17,125.5,-0.5,-0.4,2024,年,10,0,10,165,6.06,,0,6.06,'24/09/09,,'24/10/04
1439,4739,康普,04/17,90.4,+1,+1.12,2024,年,0.8,0,0.8,67.4,1.19,,0,1.19,'24/06/24,,'24/07/18
1440,4743,合一,04/17,54.4,-1.3,-2.33,2024,年,0,0.5,0.5,,0,185,0.27,0.27,,'24/07/25,
1441,4744,皇將,04/17,32,+0.15,+0.47,2024,年,0.1,0,0.1,23.95,0.42,,0,0.42,'24/07/16,,'24/08/07
1442,4745,合富-KY,04/17,19.05,-0.7,-3.54,2024,年,0.4,0,0.4,23.5,1.7,,0,1.7,'24/06/27,,'24/08/02
1443,4746,台耀,04/17,52.7,-0.9,-1.68,2024,年,2,0,2,95.7,2.09,,0,2.09,'24/08/13,,'24/09/12
1444,4747,強生,04/17,52.8,-1.3,-2.4,2024,年,1.498,0,1.498,73.8,2.03,,0,2.03,'24/06/21,,'24/07/15
1445,4749,新應材,04/17,895,+4,+0.45,2024,年,2.794,0,2.794,540,0.52,,0,0.52,'24/08/07,,'24/08/27
1446,4754,國碳科,04/17,37.35,-0.35,-0.93,2024,年,1.8,0,1.8,40,4.5,,0,4.5,'24/08/08,,'24/09/06
1447,4755,三福化,04/17,151.5,+8,+5.57,2024,季,3.5,0,3.5,153,2.29,,0,2.29,'24/07/09,,'24/07/29
1448,4763,材料*-KY,04/17,47.15,-0.05,-0.11,2024,半年,29.07,1.498,30.57,942,3.07,959,0.16,3.23,'24/12/18,'24/09/12,'25/01/22
1449,4764,雙鍵,04/17,212.5,+19,+9.82,2024,半年,0,0,0,,0,,0,0,,,
1450,4766,南寶,04/17,347.5,+2,+0.58,2024,季,15,0,15,386.5,3.88,,0,3.88,'24/06/20,,
1451,4767,誠泰科技,04/17,27.6,-0.3,-1.08,2024,年,1.5,0,1.5,31.85,4.71,,0,4.71,'24/07/29,,'24/08/23
1452,4770,上品,04/17,230.5,+3,+1.32,2024,年,12,0,12,451,2.66,,0,2.66,'24/03/28,,'24/04/30
1453,4771,望隼,04/17,196,+0.5,+0.26,2024,年,3.235,0,3.235,272,1.19,,0,1.19,'24/07/10,,'24/08/14
1454,4772,台特化,04/17,308.5,+0.5,+0.16,2024,年,1,0,1,171,0.58,,0,0.58,'24/06/27,,'24/07/31
1455,4806,桂田文創,04/17,10.15,0,0,2024,年,0,0,0,,0,,0,0,,,
1456,4807,日成-KY,04/17,15.4,+0.4,+2.67,2024,年,0,0,0,,0,,0,0,,,
1457,4903,聯光通,04/17,47.8,-1.25,-2.55,2024,年,0,0,0,,0,,0,0,,,
1458,4904,遠傳,04/17,97.4,+1.6,+1.67,2024,年,3.25,0,3.25,86.5,3.76,,0,3.76,'24/07/10,,'24/08/07
1459,4905,台聯電,04/17,90.7,-2.4,-2.58,2024,年,1.5,0,1.5,93,1.61,,0,1.61,'24/08/29,,'24/09/25
1460,4906,正文,04/17,37.75,-1.3,-3.33,2024,年,1.481,0,1.481,37.9,3.91,,0,3.91,'24/06/26,,'24/07/19
1461,4907,富宇,04/17,39.75,-0.9,-2.21,2024,年,1.3,0,1.3,83.9,1.55,,0,1.55,'24/08/23,,'24/09/24
1462,4908,前鼎,04/17,170.5,+15.5,+10,2024,年,2.4,0,2.4,82.5,2.91,,0,2.91,'24/08/16,,'24/09/12
1463,4909,新復興,04/17,63.9,+0.6,+0.95,2024,年,0.5,0,0.5,121,0.41,,0,0.41,'24/08/26,,'24/09/25
1464,4915,致伸,04/17,75.1,+0.5,+0.67,2024,年,4,0,4,110,3.64,,0,3.64,'24/06/20,,'24/07/18
1465,4916,事欣科,04/17,67.8,+2.6,+3.99,2024,年,0.4,0,0.4,32.5,1.23,,0,1.23,'24/07/29,,'24/08/21
1466,4919,新唐,04/17,129,+11.5,+9.79,2024,年,3,0,3,115.5,2.6,,0,2.6,'24/07/29,,'24/08/23
1467,4923,力士,04/17,35.25,-0.8,-2.22,2024,年,2,0,2,50.1,3.99,,0,3.99,'24/05/07,,'24/05/31
1468,4924,欣厚-KY,04/17,10.1,+0.05,+0.5,2024,半年,0,0,0,,0,,0,0,,,
1469,4927,泰鼎-KY,04/17,50.1,+2.5,+5.25,2024,年,0,0,0,,0,,0,0,,,
1470,4930,燦星網,04/17,19.2,0,0,2024,年,2.3,0,2.3,36.1,6.37,,0,6.37,'24/03/28,,'24/04/24
1471,4931,新盛力,04/17,145,+4.5,+3.2,2024,年,0.8,0,0.8,28.6,2.8,,0,2.8,'24/07/23,,'24/08/20
1472,4933,友輝,04/17,60.4,+0.3,+0.5,2024,年,2.977,0,2.977,72.8,4.09,,0,4.09,'24/08/01,,'24/08/23
1473,4934,太極,04/17,16.8,+0.4,+2.44,2024,年,0,0,0,,0,,0,0,,,
1474,4935,茂林-KY,04/17,38.35,+0.55,+1.46,2024,年,1.5,0,1.5,61.9,2.42,,0,2.42,'24/07/19,,'24/08/16
1475,4938,和碩,04/17,83,+2.9,+3.62,2024,年,4.001,0,4.001,114.5,3.49,,0,3.49,'24/06/27,,'24/07/18
1476,4939,亞電,04/17,41.15,+3.7,+9.88,2024,年,0.5,0,0.5,22.55,2.22,,0,2.22,'24/06/11,,'24/07/08
1477,4942,嘉彰,04/17,38.45,+0.05,+0.13,2024,年,2.3,0,2.3,45.6,5.04,,0,5.04,'24/07/31,,'24/08/28
1478,4943,康控-KY,04/17,10.95,+0.75,+7.35,2024,年,0,0,0,,0,,0,0,,,
1479,4946,辣椒,04/17,113,0,0,2024,年,0,0,0,,0,,0,0,,,
1480,4949,有成精密,04/17,90.4,+2,+2.26,2024,年,2.4,0,2.4,38.5,6.23,,0,6.23,'24/03/28,,'24/04/25
1481,4950,金耘國際,04/17,16.8,0,0,2024,年,0,0,0,,0,,0,0,,,
1482,4951,精拓科,04/17,72.3,+0.4,+0.56,2024,年,2.5,0,2.5,83.7,2.99,,0,2.99,'24/06/26,,'24/07/19
1483,4952,凌通,04/17,42.5,+0.3,+0.71,2024,年,1.3,0,1.3,64.4,2.02,,0,2.02,'24/06/25,,'24/07/29
1484,4953,緯軟,04/17,123.5,+4.5,+3.78,2024,年,4.957,0,4.957,135,3.67,,0,3.67,'24/07/09,,'24/07/29
1485,4956,光鋐,04/17,49.75,+4.5,+9.94,2024,年,0,0,0,,0,,0,0,,,
1486,4958,臻鼎-KY,04/17,282,+25.5,+9.94,2024,年,3.275,0,3.275,118.5,2.76,,0,2.76,'24/06/06,,'24/07/12
1487,4960,誠美材,04/17,33.85,+3,+9.72,2024,半年,0,0,0,,0,,0,0,,,
1488,4961,天鈺,04/17,153,-3,-1.92,2024,年,10.64,0,10.64,278,3.83,,0,3.83,'24/06/27,,'24/07/29
1489,4966,譜瑞-KY,04/17,546,-9,-1.62,2024,半年,12.77,0,12.77,778,1.46,,0,1.46,'24/08/22,,'24/09/20
1490,4967,十銓,04/17,219.5,+6.5,+3.05,2024,年,1.651,0,1.651,106,1.56,,0,1.56,'24/10/02,,'24/10/30
1491,4968,立積,04/17,112,+1.5,+1.36,2024,年,0,0,0,,0,,0,0,,,
1492,4971,IET-KY,04/17,767,+69,+9.89,2024,年,0,0,0,,0,,0,0,,,
1493,4972,湯石照明,04/17,16.95,-0.05,-0.29,2024,年,0.7,0,0.7,28.4,2.46,,0,2.46,'24/03/28,,'24/04/26
1494,4973,廣穎,04/17,77.6,+0.8,+1.04,2024,年,2,0,2,39.8,5.03,,0,5.03,'24/04/19,,'24/05/24
